kind,model_label,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95
drop,vanilla,nominal->mass_1p1,5,30.650764174426968,72.37716945159727,79.02074125303434,264.03524666927075,0.009405479560071215,0.02497329754422875
gain,vanilla_vs_tv_p95,nominal->mass_1p1,5,164.5619403548946,144.34972610883557,226.8371600844395,394.2148237654402,181.21635539368057,148.68574540048868
drop,tv_p95,nominal->mass_1p3,5,-44.620325965752365,89.3206420872458,-161.26839016416542,247.87881285860144,-0.017949814231102246,0.03130371735679013
drop,vanilla,nominal->mass_1p3,5,91.90741203144935,75.85180378097665,14.53440969717658,31.137731982990513,0.027407967352454425,0.016719402358305387
gain,vanilla_vs_tv_p95,nominal->mass_1p3,5,136.5277379972017,124.24081809496066,175.802799861342,245.50362254358845,128.90436838248038,90.741284481384
drop,tv_p95,nominal->mass_1p5,5,-3.946670728941035,109.08640991394739,-69.41710437201087,333.9902466608167,4.178473293986844e-05,0.03562862514330072
drop,vanilla,nominal->mass_1p5,5,45.81475220438333,74.22640924741921,90.26345518639236,149.91635050772817,0.016643181187206046,0.024752254587305646
gain,vanilla_vs_tv_p95,nominal->mass_1p5,5,49.76142293332437,58.73489631020029,159.68055955840322,300.9228043861837,32.70171157989754,14.614235892947654
drop,tv_p95,nominal->mass_1p7,5,9.044303318121456,82.54739475854319,57.36884647440652,215.30761835123096,0.0009742787145787364,0.02783534980227044
drop,vanilla,nominal->mass_1p7,5,78.87437752684181,75.76719178999561,59.74535325794231,105.46330029600483,0.025134404807052257,0.02201939257807649
gain,vanilla_vs_tv_p95,nominal->mass_1p7,5,69.83007420872036,144.2244434443327,2.3765067835357967,245.64750123187912,115.7017233701575,32.90717223792348
drop,tv_p95,nominal->mass_2p0,5,3.017924350097746,89.71847182100898,113.16185856301968,193.1878725518416,-0.0028226248587907422,0.0358127146481361
drop,vanilla,nominal->mass_2p0,5,20.925561772006496,97.00026030714184,3.0503500726572383,103.32900526022529,-0.0003265734200163871,0.03545546148900109
gain,vanilla_vs_tv_p95,nominal->mass_2p0,5,17.90763742190875,99.51300971736426,-110.11150849036244,214.2252583437822,33.985661065787404,90.68338925015814
