env_id,axis,model_label,n_shifted_rows,nominal_retention,reliability_auc,return_cvar10,return_cvar20,return_q10,return_min,catastrophe_prob_t0p25,catastrophe_prob_t0p5,catastrophe_prob_t0p75
Walker2d-v5,leg_left_damping,tvc500,450,0.9616406924448826,0.892617724829296,0.39524993558222216,0.6083346763498743,0.7394610704102016,0.19358011371827313,0.03333333333333333,0.06666666666666667,0.11333333333333333
Walker2d-v5,leg_left_damping,vanilla,450,1.0,0.9435084405189145,0.6199578459468759,0.7637898042997249,0.8696116445101784,0.1844302405127718,0.03333333333333333,0.03333333333333333,0.035555555555555556
Walker2d-v5,leg_left_mass,tvc100,420,0.1319231096708447,0.13818545207434807,0.1008595662654052,0.10772608132090647,0.10973021717326906,0.0873863813076381,1.0,1.0,1.0
Walker2d-v5,leg_left_mass,tvc150,420,0.18051351058887538,0.19451362204720749,0.12250675165218043,0.1273414635800334,0.12842780489162772,0.10285893264546922,0.8547619047619047,0.9928571428571429,1.0
Walker2d-v5,leg_left_mass,tvc200,420,0.3416131015681813,0.36283520808248343,0.16466266620400768,0.18277795774942462,0.18749957536658604,0.14104471743017083,0.30238095238095236,0.8,0.9904761904761905
Walker2d-v5,leg_left_mass,tvc225,420,0.4078353076303646,0.4684492927453562,0.20492874693409188,0.22764606761954273,0.2313268345414445,0.17080149593882044,0.14761904761904762,0.569047619047619,0.9
Walker2d-v5,leg_left_mass,tvc250,420,0.7854934215422888,0.6895923353479957,0.293328999918302,0.35689238048792427,0.35769566369429806,0.21228170139885746,0.023809523809523808,0.20714285714285716,0.5333333333333333
Walker2d-v5,leg_left_mass,tvc275,420,0.833337986059868,0.7580814948754746,0.29407581046911296,0.41108029700027754,0.4189079716005757,0.19666500324983385,0.030952380952380953,0.14047619047619048,0.34285714285714286
Walker2d-v5,leg_left_mass,tvc300,420,0.8750507044549329,0.8618032921793675,0.6446918591245954,0.7062310708250576,0.7365161444902723,0.4498090909766574,0.0,0.009523809523809525,0.11190476190476191
Walker2d-v5,leg_left_mass,tvc400,420,1.0218849773053804,0.9323515763763481,0.5575368517736087,0.714669192679338,0.8491548330482468,0.17346521892322248,0.02619047619047619,0.03571428571428571,0.05952380952380952
Walker2d-v5,leg_left_mass,tvc500,420,0.9616406924448826,0.8752340871097581,0.3346134584850229,0.5545018285855764,0.676987156193951,0.17506509574807616,0.03333333333333333,0.07857142857142857,0.14523809523809525
Walker2d-v5,leg_left_mass,vanilla,420,1.0,0.9332353712078765,0.5615902070235617,0.7251799690945069,0.8615695617458129,0.17506509574807616,0.02619047619047619,0.04047619047619048,0.05714285714285714
Walker2d-v5,mass,tvc100,420,0.1318096838621525,0.10705942119102427,0.0165924654712462,0.03681141814537943,0.03325699294606629,0.002206435598033832,1.0,1.0,1.0
Walker2d-v5,mass,tvc150,420,0.18042517827384358,0.13897759468953602,0.008963755737065458,0.028960808552450062,0.02552259354202353,-0.004668423694812333,0.8785714285714286,0.9952380952380953,1.0
Walker2d-v5,mass,tvc200,420,0.3414459369276607,0.23427891741275628,0.011261838485877421,0.03553999550825131,0.02566383087643518,-0.00412142765084972,0.6142857142857143,0.8809523809523809,0.9904761904761905
Walker2d-v5,mass,tvc225,420,0.4076357378765153,0.27550779196241226,0.011603895960187507,0.03541948855012713,0.0314492026474436,-0.004794254908054479,0.569047619047619,0.8023809523809524,0.9642857142857143
Walker2d-v5,mass,tvc250,420,0.7627767510105717,0.3610315754662317,0.014384900392695457,0.03872548428116561,0.037147571122046176,-0.006032160191276665,0.4976190476190476,0.6428571428571429,0.861904761904762
Walker2d-v5,mass,tvc275,420,0.8329302012172128,0.38343354891467984,0.010555803469921821,0.03377175912642584,0.02536294725519176,-0.005164479424848691,0.4880952380952381,0.6071428571428571,0.7738095238095238
Walker2d-v5,mass,tvc300,420,0.8746225079490728,0.4429716420706206,0.015163878414201267,0.03960526481487109,0.03447741850684308,-0.004132324443261624,0.4238095238095238,0.5404761904761904,0.7261904761904762
Walker2d-v5,mass,tvc400,420,1.0213849290516674,0.4782525852060495,0.011200658145729717,0.03663644128111226,0.033844004129872936,-0.0036785145519564488,0.44761904761904764,0.5357142857142857,0.6547619047619048
Walker2d-v5,mass,tvc500,420,0.9661925585925543,0.4334743131763633,0.010147669018704016,0.034957475678571874,0.0323673467731725,-0.004715728967407505,0.48333333333333334,0.5904761904761905,0.6904761904761905
Walker2d-v5,mass,vanilla,420,1.0,0.4749240888201678,0.011373262602548636,0.0365465154402216,0.028735529899671156,-0.002220156517629878,0.44285714285714284,0.5285714285714286,0.6428571428571429
Walker2d-v5,mass_damping,tvc100,420,0.1318096838621525,0.10625055102542114,0.013221590206738944,0.03424416031948117,0.03263049322241989,0.0014249811103562353,1.0,1.0,1.0
Walker2d-v5,mass_damping,tvc150,420,0.18042517827384358,0.13716722778632937,0.00784382145968265,0.02834330897119584,0.019789842855503767,-0.003620836401288751,0.8809523809523809,0.9976190476190476,1.0
Walker2d-v5,mass_damping,tvc200,420,0.3414459369276607,0.2328119211254031,0.008639058907554906,0.030853020889116636,0.02281568663745073,-0.004394328854151325,0.6214285714285714,0.8785714285714286,0.9928571428571429
Walker2d-v5,mass_damping,tvc225,420,0.4209498607051662,0.27285201355791655,0.01052282436407224,0.032878458671049784,0.03025925817246604,-0.004527648583093663,0.5547619047619048,0.8,0.9571428571428572
Walker2d-v5,mass_damping,tvc250,420,0.7627767510105717,0.35458469045923635,0.010900177740290142,0.03446346329339288,0.026994623484964102,-0.006032945959426865,0.5047619047619047,0.6571428571428571,0.8642857142857143
Walker2d-v5,mass_damping,tvc275,420,0.8329302012172128,0.37918850371916435,0.008611310903773348,0.030426825427422952,0.024056557629925267,-0.005140452678495872,0.48095238095238096,0.6166666666666667,0.7952380952380952
Walker2d-v5,mass_damping,tvc300,420,0.8746225079490728,0.44001330290757984,0.011329394683936485,0.03415012375148537,0.02654922305984598,-0.0037004834100535277,0.4261904761904762,0.5428571428571428,0.7166666666666667
Walker2d-v5,mass_damping,tvc400,420,1.0169332912448334,0.4734150592410168,0.01084780586715622,0.03375260381807897,0.029348192729430757,-0.0034401316294125975,0.4523809523809524,0.5547619047619048,0.6428571428571429
Walker2d-v5,mass_damping,tvc500,420,0.9611701240740425,0.4312391859235332,0.008085823805065739,0.033060570701838,0.01821391303841208,-0.0038969607339414134,0.47619047619047616,0.5952380952380952,0.6880952380952381
Walker2d-v5,mass_damping,vanilla,420,1.0,0.4709452772519789,0.010707292471616133,0.03455824394542578,0.026154246429774517,-0.0034937070961640667,0.44285714285714284,0.5428571428571428,0.6404761904761904
Walker2d-v5,thigh_left_actuator_gain,tvc100,450,0.1318585545378499,0.12701243354028033,0.08868439170998178,0.0952813895915648,0.09825914296796617,0.03841572432439589,1.0,1.0,1.0
Walker2d-v5,thigh_left_actuator_gain,tvc150,450,0.18042517827384358,0.15011576516136882,0.06828058429974264,0.08653247896513694,0.0981363979288463,-0.00039604975070613245,0.94,1.0,1.0
Walker2d-v5,thigh_left_actuator_gain,tvc200,450,0.3472259997788797,0.2381635702314917,0.040121170632845184,0.07204736516176216,0.08684490792045933,-0.00046780639355811175,0.6355555555555555,0.92,1.0
Walker2d-v5,thigh_left_actuator_gain,tvc225,450,0.4209498607051662,0.31600851984522876,0.05810796816343718,0.09223689360646782,0.1067793773821914,-0.0006953514589302395,0.4777777777777778,0.82,0.9533333333333334
Walker2d-v5,thigh_left_actuator_gain,tvc250,450,0.7627767510105717,0.46940881705491744,0.07104268570964771,0.11502005657756853,0.1180842992587953,-0.00105598882932329,0.2822222222222222,0.5466666666666666,0.8155555555555556
Walker2d-v5,thigh_left_actuator_gain,tvc275,450,0.8339700848819503,0.5413385659429278,0.06603010523962008,0.11071161904968922,0.11902986006477868,-0.0007396782040877286,0.25333333333333335,0.44,0.6511111111111111
Walker2d-v5,thigh_left_actuator_gain,tvc300,450,0.8746225079490728,0.624292125120912,0.10179286771046257,0.14918265782436504,0.15270685649430799,-0.00015059115808428437,0.19555555555555557,0.33111111111111113,0.49333333333333335
Walker2d-v5,thigh_left_actuator_gain,tvc400,450,1.0213849290516674,0.746051821558111,0.09175853146896651,0.1632988647161911,0.1766513318074779,-0.0002888809319066307,0.1622222222222222,0.24444444444444444,0.3377777777777778
Walker2d-v5,thigh_left_actuator_gain,tvc500,450,0.9611701240740425,0.684860050603276,0.09798655929278506,0.1579767352085069,0.17386562729353228,0.0004264192566329993,0.17555555555555555,0.3022222222222222,0.4288888888888889
Walker2d-v5,thigh_left_actuator_gain,vanilla,450,1.0,0.7192973304603619,0.08832097104957798,0.1499608057263377,0.15776986912731436,-0.00033247986072038277,0.18222222222222223,0.2688888888888889,0.37555555555555553
Walker2d-v5,thigh_left_damping,tvc100,450,0.1318585545378499,0.13869917583697758,0.10274361623214688,0.10882134108017905,0.1105804430386932,0.09046353648213201,1.0,1.0,1.0
Walker2d-v5,thigh_left_damping,tvc150,450,0.18042517827384358,0.190412875325032,0.12309421932167688,0.12784878491034737,0.12944598880003677,0.10404371562222604,0.88,1.0,1.0
Walker2d-v5,thigh_left_damping,tvc200,450,0.3472259997788797,0.35623472374532406,0.1686616881554994,0.18570390612280102,0.18793069814147995,0.1407523225121899,0.27111111111111114,0.8133333333333334,1.0
Walker2d-v5,thigh_left_damping,tvc225,450,0.4076357378765153,0.47171761242271565,0.21786582957236433,0.24013924648302504,0.24165801445601653,0.18374731843994957,0.12222222222222222,0.5688888888888889,0.9044444444444445
Walker2d-v5,thigh_left_damping,tvc250,450,0.7627767510105717,0.6981133583923967,0.3026222838400839,0.36534647876454607,0.37816030320569866,0.22237016682942326,0.017777777777777778,0.2311111111111111,0.4911111111111111
Walker2d-v5,thigh_left_damping,tvc275,450,0.8339700848819503,0.7776577405324756,0.3284737527483371,0.4533674608125819,0.5013665675692885,0.23403578110884882,0.03111111111111111,0.1,0.3377777777777778
Walker2d-v5,thigh_left_damping,tvc300,450,0.8746225079490728,0.8794520580099533,0.7397885441086712,0.7670879469869473,0.7734436787431006,0.6735326961054219,0.0,0.0,0.05555555555555555
Walker2d-v5,thigh_left_damping,tvc400,450,1.0169332912448334,0.943106848512224,0.6069217186924226,0.7486322120995024,0.8463631845872109,0.1957035544075644,0.03333333333333333,0.03333333333333333,0.042222222222222223
Walker2d-v5,thigh_left_damping,tvc500,450,0.9611701240740425,0.8893997784945628,0.39934697102991795,0.6008736405532173,0.7390489580578112,0.1957035544075644,0.03333333333333333,0.06666666666666667,0.12
Walker2d-v5,thigh_left_damping,vanilla,450,1.0,0.9403283479946293,0.6042057834337361,0.7516043509998394,0.8732618628519678,0.1957035544075644,0.03333333333333333,0.03333333333333333,0.04666666666666667
Walker2d-v5,thigh_left_mass,tvc100,420,0.1318096838621525,0.1397051864288267,0.09978450666285342,0.10624569357850963,0.10723253790507967,0.08399882350441742,0.9952380952380953,1.0,1.0
Walker2d-v5,thigh_left_mass,tvc150,420,0.17411063042102048,0.1983041020462632,0.11234014953297851,0.12058515868478632,0.12297980525643795,0.07966223677091668,0.7928571428571428,0.9952380952380953,1.0
Walker2d-v5,thigh_left_mass,tvc200,420,0.3414459369276607,0.383312845523176,0.14707985770913592,0.16664345543646228,0.1694937378488827,0.10362703298844533,0.2904761904761905,0.7428571428571429,0.9785714285714285
Walker2d-v5,thigh_left_mass,tvc225,420,0.4076357378765153,0.47911127192489994,0.18651643308730934,0.21093640875438005,0.2142780186404543,0.14185284800866269,0.19285714285714287,0.5380952380952381,0.8595238095238096
Walker2d-v5,thigh_left_mass,tvc250,420,0.7851090489147734,0.6621638861796043,0.23974358321778583,0.3153677701271331,0.32130381312650863,0.13302677760353898,0.05714285714285714,0.23809523809523808,0.5928571428571429
Walker2d-v5,thigh_left_mass,tvc275,420,0.8329302012172128,0.7341094802067194,0.24230021952850983,0.36478654227599455,0.3348713749307926,0.15331541628680753,0.05952380952380952,0.15714285714285714,0.38333333333333336
Walker2d-v5,thigh_left_mass,tvc300,420,0.8746225079490728,0.837758771332851,0.5328266446707697,0.638413257852077,0.7145833433756266,0.23372606857888378,0.002380952380952381,0.04523809523809524,0.1619047619047619
Walker2d-v5,thigh_left_mass,tvc400,420,1.0169332912448334,0.9112038612059936,0.45474059961706026,0.640964864379875,0.7778158162462535,0.1464605687622546,0.030952380952380953,0.05,0.09047619047619047
Walker2d-v5,thigh_left_mass,tvc500,420,0.9661925585925543,0.8421569349534632,0.28309727264062695,0.48145720515803186,0.5551205701498754,0.15372617305323988,0.04285714285714286,0.09047619047619047,0.19523809523809524
Walker2d-v5,thigh_left_mass,vanilla,420,1.0,0.9057424727182977,0.45468063834452854,0.642320618613594,0.7777354114473266,0.1464605687622546,0.030952380952380953,0.05714285714285714,0.09047619047619047
