env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v5,foot_left_friction,0.5,28,tvc300,3851.1672787000975,3411.062701083308,440.10457761678936,4
Walker2d-v5,foot_left_friction,0.5,29,tvc500,4155.728838245916,4017.144911021358,138.58392722455847,1
Walker2d-v5,foot_left_friction,0.5,30,tvc500,4145.491227340151,3998.1170399073794,147.37418743277203,2
Walker2d-v5,foot_left_mass,0.5,1,tvc400,4083.705098706196,4035.215874457856,48.48922424834018,1
Walker2d-v5,foot_left_mass,0.5,2,tvc300,3631.941124055951,3482.6731318774787,149.26799217847247,1
Walker2d-v5,foot_left_mass,0.5,3,tvc275,3841.444633186648,1227.2158577153816,2614.228775471266,6
Walker2d-v5,foot_left_mass,0.5,4,tvc300,3419.6415819586537,3399.276903223702,20.364678734951667,1
Walker2d-v5,foot_left_mass,0.5,5,tvc275,3664.584906360328,1171.7949819172352,2492.789924443093,7
Walker2d-v5,foot_left_mass,0.5,6,vanilla,4180.082374337333,4180.082374337333,0.0,0
Walker2d-v5,foot_left_mass,0.5,7,tvc400,4319.376606958699,3710.4858580289015,608.8907489297976,1
Walker2d-v5,foot_left_mass,0.5,8,vanilla,4624.274992581557,4624.274992581557,0.0,0
Walker2d-v5,foot_left_mass,0.5,9,tvc500,4235.763202058971,4040.178171982649,195.5850300763218,2
Walker2d-v5,foot_left_mass,0.5,10,vanilla,4518.441460046818,4518.441460046818,0.0,0
Walker2d-v5,foot_left_mass,0.5,11,tvc500,4364.951943560454,4173.324430715099,191.62751284535534,2
Walker2d-v5,foot_left_mass,0.5,12,vanilla,4033.942345117704,4033.942345117704,0.0,0
Walker2d-v5,foot_left_mass,0.5,13,vanilla,4662.764851368781,4662.764851368781,0.0,0
Walker2d-v5,foot_left_mass,0.5,14,tvc400,4703.215492963747,4397.727279788167,305.4882131755803,1
Walker2d-v5,foot_left_mass,0.5,15,tvc400,4173.378192619497,3890.4173151132,282.96087750629704,1
Walker2d-v5,foot_left_mass,0.5,16,tvc400,4968.8575940241135,3687.670427884115,1281.1871661399987,2
Walker2d-v5,foot_left_mass,0.5,17,vanilla,4017.512750540889,4017.512750540889,0.0,0
Walker2d-v5,foot_left_mass,0.5,18,tvc400,4328.890406573079,3658.85744360685,670.0329629662292,1
Walker2d-v5,foot_left_mass,0.5,19,vanilla,3986.19269135633,3986.19269135633,0.0,0
Walker2d-v5,foot_left_mass,0.5,20,vanilla,4184.904870533037,4184.904870533037,0.0,0
Walker2d-v5,foot_left_mass,0.5,21,tvc400,4371.407454302593,4271.119356050486,100.28809825210647,1
Walker2d-v5,foot_left_mass,0.5,22,tvc275,4164.90421056997,3329.1781805006112,835.7260300693588,3
Walker2d-v5,foot_left_mass,0.5,23,tvc400,4115.922071843388,3296.408615822978,819.5134560204101,3
Walker2d-v5,foot_left_mass,0.5,24,tvc300,3304.85869714731,846.7162778373529,2458.1424193099574,7
Walker2d-v5,foot_left_mass,0.5,25,tvc250,4476.318118846503,3965.986063102663,510.3320557438401,2
Walker2d-v5,foot_left_mass,0.5,26,tvc300,3645.441450949949,3542.93447330974,102.50697764020879,1
Walker2d-v5,foot_left_mass,0.5,27,tvc500,3771.337885564081,3444.8878849399603,326.45000062412055,2
Walker2d-v5,foot_left_mass,0.5,28,tvc400,4092.6356880554863,4032.2250738302655,60.4106142252208,1
Walker2d-v5,foot_left_mass,0.5,29,tvc400,4324.529173249395,4304.433407609383,20.09576564001236,1
Walker2d-v5,foot_left_mass,0.5,30,tvc400,4094.049883943548,3798.823667167536,295.2262167760123,1
Walker2d-v5,friction,0.5,1,tvc300,3111.045725962419,1747.2647035331945,1363.7810224292245,3
Walker2d-v5,friction,0.5,2,tvc500,3268.7949215635163,3130.2418434718325,138.5530780916838,3
Walker2d-v5,friction,0.5,3,tvc300,3791.861918717572,799.9842759445849,2991.877642772987,4
Walker2d-v5,friction,0.5,4,tvc500,3665.823276023956,3529.2116370871627,136.6116389367935,1
Walker2d-v5,friction,0.5,5,tvc275,3767.168769618818,1092.0794606768873,2675.0893089419305,5
Walker2d-v5,friction,0.5,6,tvc500,4106.960276861801,3975.9539704423646,131.006306419436,1
Walker2d-v5,friction,0.5,7,tvc400,4180.258009044012,4173.240447514561,7.017561529451086,1
Walker2d-v5,friction,0.5,8,vanilla,4303.253448796064,4303.253448796064,0.0,0
Walker2d-v5,friction,0.5,9,vanilla,4217.788226130006,4217.788226130006,0.0,0
Walker2d-v5,friction,0.5,10,vanilla,3446.040925087925,3446.040925087925,0.0,0
Walker2d-v5,friction,0.5,11,tvc500,4100.998113894109,3124.7262330007293,976.2718808933801,2
Walker2d-v5,friction,0.5,12,tvc400,4202.097356483534,3770.615135455737,431.4822210277971,1
Walker2d-v5,friction,0.5,13,vanilla,4108.473635597258,4108.473635597258,0.0,0
Walker2d-v5,friction,0.5,14,vanilla,4290.082936768436,4290.082936768436,0.0,0
Walker2d-v5,friction,0.5,15,vanilla,3925.3058394781337,3925.3058394781337,0.0,0
