model_label,seed,cap,event_path,final__eval/episodic_return,max__eval/episodic_return,mean__eval/episodic_return,first_step__eval/episodic_return__ge_0p01,final__losses/qf1_values,max__losses/qf1_values,mean__losses/qf1_values,first_step__losses/qf1_values__ge_0p01,final__losses/qf2_values,max__losses/qf2_values,mean__losses/qf2_values,first_step__losses/qf2_values__ge_0p01,final__losses/qf_loss,max__losses/qf_loss,mean__losses/qf_loss,first_step__losses/qf_loss__ge_0p01,final__losses/actor_loss,max__losses/actor_loss,mean__losses/actor_loss,first_step__losses/actor_loss__ge_0p01,final__targets/min_q_next_mean_pre_clip,max__targets/min_q_next_mean_pre_clip,mean__targets/min_q_next_mean_pre_clip,first_step__targets/min_q_next_mean_pre_clip__ge_0p01,final__targets/min_q_next_p95_pre_clip,max__targets/min_q_next_p95_pre_clip,mean__targets/min_q_next_p95_pre_clip,first_step__targets/min_q_next_p95_pre_clip__ge_0p01,final__targets/min_q_next_p99_pre_clip,max__targets/min_q_next_p99_pre_clip,mean__targets/min_q_next_p99_pre_clip,first_step__targets/min_q_next_p99_pre_clip__ge_0p01,final__targets/min_q_next_mean_post_clip,max__targets/min_q_next_mean_post_clip,mean__targets/min_q_next_mean_post_clip,first_step__targets/min_q_next_mean_post_clip__ge_0p01,final__targets/td_target_mean,max__targets/td_target_mean,mean__targets/td_target_mean,first_step__targets/td_target_mean__ge_0p01,final__robust/td3_q_target_clip_fraction,max__robust/td3_q_target_clip_fraction,mean__robust/td3_q_target_clip_fraction,first_step__robust/td3_q_target_clip_fraction__ge_0p01,final__robust/td3_q_target_excess_mean,max__robust/td3_q_target_excess_mean,mean__robust/td3_q_target_excess_mean,first_step__robust/td3_q_target_excess_mean__ge_0p01,final__charts/SPS,max__charts/SPS,mean__charts/SPS,first_step__charts/SPS__ge_0p01,max_step,training_return_auc,final_q_p95_over_cap,cap_active_final,cap_active_ever
tvc250,3,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__3__1783649850/events.out.tfevents.1783649854.compsci-cluster-fitz-27.2507775.0,,,,,208.74749755859375,218.39920043945312,160.85741380173897,25100.0,208.79066467285156,218.45408630371094,160.86014569740982,25400.0,34.222373962402344,147.89474487304688,43.4326464053389,25100.0,-211.671875,-0.421061635017395,-164.09288507769054,,208.7154541015625,218.32093811035156,161.23241238350522,25400.0,250.96090698242188,251.85604858398438,205.34730545076692,25100.0,252.15513610839844,253.90513610839844,213.0229305551014,25100.0,208.59962463378906,218.21090698242188,161.20959508151782,25400.0,208.69140625,217.95223999023438,160.8699115826166,25300.0,0.1015625,0.18359375,0.018147293953225972,530600.0,0.11640572547912598,0.35766035318374634,0.022817326412529614,386400.0,45.0,2868.0,53.247717714637396,25100.0,999900,,1.0038436279296874,1.0,1.0
tvc250,4,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__4__1783704420/events.out.tfevents.1783704423.linux49.2714101.0,,,,,175.54042053222656,187.55343627929688,142.51530773596508,25300.0,175.50634765625,187.2420654296875,142.51805638980758,25300.0,55.715087890625,194.11862182617188,48.35601783892166,25100.0,-178.13992309570312,-0.4760929346084595,-145.4139366146601,,175.49765014648438,186.357421875,142.86773331806788,25400.0,225.83291625976562,235.32070922851562,187.1502302510677,25100.0,235.9544219970703,250.23104858398438,194.1896104970346,25100.0,175.45762634277344,186.357421875,142.86414373450455,25400.0,175.4728240966797,186.85523986816406,142.5082213432514,25300.0,0.0,0.01171875,0.0003377750282080213,723400.0,0.0,0.7000073194503784,0.0035896394078897102,174600.0,48.0,2381.0,56.15160529285055,25100.0,999900,,0.9033316650390625,0.0,1.0
tvc250,5,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__5__1783704420/events.out.tfevents.1783704423.linux49.2714105.0,,,,,153.20999145507812,161.10665893554688,127.80988687869585,25100.0,153.1354217529297,160.98641967773438,127.80967521542986,25100.0,47.395050048828125,194.56549072265625,44.226150349148995,25100.0,-155.46316528320312,-0.4892239570617676,-130.44684034491186,,153.2199249267578,160.64247131347656,128.15424825696854,25100.0,201.63937377929688,208.51475524902344,166.3447426738452,25100.0,208.6859130859375,214.87625122070312,174.12069104219512,25100.0,153.2199249267578,160.64247131347656,128.1538619148848,25100.0,153.191162109375,160.94046020507812,127.7997062453332,25100.0,0.0,0.00390625,2.2438198789619447e-05,,0.0,0.4367917776107788,0.00038634072647227767,177300.0,48.0,2445.0,55.92665914452764,25100.0,999900,,0.8065574951171876,0.0,0.0
tvc250,6,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__6__1783978290/events.out.tfevents.1783978293.linux60.979215.0,549.3050231933594,611.9993896484375,550.5945434570312,0.0,143.43441772460938,150.35679626464844,121.85208570868856,25200.0,143.48931884765625,150.24972534179688,121.85252024377745,25200.0,25.76198959350586,159.94790649414062,29.75284316739017,25100.0,-145.34671020507812,-0.37972313165664673,-124.23286695575847,,143.46392822265625,150.25323486328125,122.17835893164562,25300.0,176.7262420654297,182.47735595703125,149.663025507772,25100.0,181.98587036132812,190.41734313964844,153.28226442707052,25100.0,143.46392822265625,150.25323486328125,122.1783286605809,25300.0,143.46432495117188,150.30413818359375,121.85757354751335,25200.0,0.0,0.00390625,2.003410606216022e-06,,0.0,0.09496235847473145,3.0269377267547773e-05,217100.0,51.0,2855.0,59.05487742332547,25100.0,999900,,0.7069049682617188,0.0,0.0
tvc250,7,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__7__1783978322/events.out.tfevents.1783978325.linux59.483842.0,1666.5725708007812,2940.943115234375,1781.731494140625,0.0,156.91241455078125,167.29190063476562,129.02737487252185,25100.0,156.93496704101562,167.14805603027344,129.03146663018495,25100.0,34.427513122558594,144.527099609375,35.80767461725236,25100.0,-159.0806884765625,-0.6487374305725098,-131.61298468590076,,157.04827880859375,167.11941528320312,129.41203698443746,25100.0,199.63818359375,211.57894897460938,169.18442304128072,25100.0,209.69253540039062,229.24954223632812,173.3163229827698,25100.0,157.04827880859375,167.11941528320312,129.41189315833793,25100.0,156.9842071533203,167.40377807617188,129.03051789110748,25100.0,0.0,0.00390625,8.815006667350497e-06,,0.0,0.22353661060333252,0.00014382938884297252,436000.0,50.0,3039.0,58.77597702328444,25100.0,999900,,0.798552734375,0.0,0.0
tvc250,8,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__8__1783978322/events.out.tfevents.1783978325.linux53.1902080.0,292.4420394897461,768.1106567382812,353.9067573547363,0.0,175.60797119140625,187.70663452148438,148.729235377601,25100.0,175.70883178710938,187.455322265625,148.72910852737763,25100.0,52.328651428222656,256.2340393066406,53.96119784583192,25100.0,-178.37911987304688,-0.5469927787780762,-151.6114927140954,,175.7733154296875,187.5198211669922,149.13392839358858,25200.0,238.28982543945312,244.8147430419922,194.8452379128935,25100.0,244.85484313964844,250.6831512451172,203.88566973730227,25100.0,175.7733154296875,187.5198211669922,149.13047994169406,25200.0,175.77377319335938,187.1465606689453,148.73034138640267,25100.0,0.0,0.015625,0.00019272810031798133,928100.0,0.0,0.5748430490493774,0.0034484275794295803,171800.0,50.0,2963.0,58.891476048825524,25100.0,999900,,0.9531593017578125,0.0,1.0
tvc250,9,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__9__1783978322/events.out.tfevents.1783978325.linux54.4081416.0,646.785888671875,874.02099609375,661.3259582519531,0.0,152.729736328125,162.21749877929688,129.0504537182383,25200.0,152.72381591796875,162.65679931640625,129.04640040509818,25200.0,58.29905700683594,207.70669555664062,56.307255418434494,25100.0,-155.3590545654297,-0.4658157527446747,-131.96640766256039,,152.6862030029297,162.05577087402344,129.33387398207898,25400.0,196.42384338378906,199.58404541015625,169.22305586684794,25100.0,199.9071044921875,202.94778442382812,174.4830819074466,25100.0,152.6862030029297,162.05577087402344,129.33177332858273,25400.0,152.7270050048828,162.76568603515625,129.05728356075926,25200.0,0.0,0.0078125,5.970163606523746e-05,,0.0,0.6024532318115234,0.0021006565104265532,191600.0,50.0,2985.0,58.932813621909936,25100.0,999900,,0.7856953735351563,0.0,0.0
tvc250,10,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__10__1783978352/events.out.tfevents.1783978354.linux55.1749833.0,223.68653106689453,253.03323364257812,212.9667510986328,0.0,159.14022827148438,167.71487426757812,131.74406472535654,25100.0,159.08969116210938,166.943603515625,131.74100616621365,25100.0,50.481597900390625,236.98899841308594,45.41448557522373,25100.0,-161.51712036132812,-0.4646185338497162,-134.40509189285186,,159.15724182128906,167.3637237548828,132.0980866284285,25300.0,205.0178985595703,213.43353271484375,169.6175109489152,25100.0,215.5495147705078,222.79452514648438,175.5768620352957,25100.0,159.15724182128906,167.3637237548828,132.09780396127843,25300.0,159.0615997314453,167.47616577148438,131.7461742458714,25100.0,0.0,0.00390625,1.6828649092214587e-05,,0.0,0.21045970916748047,0.0002826673395878988,403700.0,50.0,3000.0,58.86039593804493,25100.0,999900,,0.8200715942382812,0.0,0.0
tvc250,11,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__11__1783978410/events.out.tfevents.1783978413.linux51.882084.0,469.88084411621094,527.4556884765625,480.6934539794922,0.0,152.731689453125,160.06234741210938,127.2304660665085,25400.0,152.67706298828125,160.0527801513672,127.23330771173536,25300.0,58.90569305419922,232.47988891601562,46.57757970426032,25100.0,-155.27520751953125,-0.08271481096744537,-129.9464873627221,,152.78631591796875,159.2607879638672,127.63093896823955,25600.0,194.80084228515625,198.01902770996094,163.01988351909148,25100.0,197.8848876953125,200.62632751464844,165.6812809699926,25100.0,152.78631591796875,159.2607879638672,127.63015562764929,25600.0,152.7965087890625,159.67262268066406,127.23629606693676,25400.0,0.0,0.00390625,3.526002666940199e-05,,0.0,0.27604174613952637,0.0007833347209038668,339100.0,50.0,2870.0,59.02061749923069,25100.0,999900,,0.779203369140625,0.0,0.0
tvc250,12,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__12__1783978892/events.out.tfevents.1783978894.linux54.4082029.0,3062.50439453125,3157.827880859375,2344.273904418945,0.0,199.70404052734375,209.76547241210938,152.53438505826998,25200.0,199.66305541992188,209.40774536132812,152.5348571054393,25200.0,37.26829528808594,184.1595001220703,44.0771707444252,25100.0,-202.6544189453125,-0.4551369547843933,-155.5794980375996,,199.71763610839844,209.8748321533203,152.94185831093978,25400.0,249.239990234375,251.1641387939453,196.6874276626928,25100.0,251.29530334472656,254.1068572998047,203.46999215693006,25100.0,199.66212463378906,209.8361358642578,152.93166920876223,25400.0,199.68121337890625,210.26968383789062,152.54017411461962,25200.0,0.03125,0.0703125,0.006920581598112627,637600.0,0.039276957511901855,0.4197661876678467,0.01018906479701591,136000.0,50.0,2869.0,58.217663350087186,25100.0,999900,,0.9969599609375,1.0,1.0
tvc250,13,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__13__1783978951/events.out.tfevents.1783978953.linux55.1750226.0,840.7348937988281,953.5798950195312,852.4850952148438,0.0,177.87606811523438,189.00433349609375,139.0076162258039,25200.0,177.77603149414062,188.93275451660156,139.00418705975142,25200.0,51.302982330322266,190.90530395507812,47.26012193059197,25100.0,-180.48306274414062,-0.3014838993549347,-141.9301452788925,,177.94503784179688,187.94236755371094,139.33153443099258,25300.0,236.86062622070312,244.04873657226562,187.62776644690695,25100.0,244.6947784423828,250.3953857421875,194.48851422234148,25100.0,177.94046020507812,187.93307495117188,139.33108574997053,25300.0,177.89462280273438,188.32351684570312,139.00333375458723,25200.0,0.0,0.015625,0.00017309467637706432,946200.0,0.0,0.26762425899505615,0.0004486757579834379,279300.0,50.0,2922.0,58.45266181146784,25100.0,999900,,0.9474425048828125,0.0,1.0
tvc250,14,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__14__1783978983/events.out.tfevents.1783978985.linux56.3307709.0,965.0090637207031,1181.14892578125,948.5734619140625,0.0,144.78594970703125,153.51449584960938,126.82531539515041,25200.0,144.84365844726562,153.56565856933594,126.82518312459815,25200.0,28.822593688964844,119.38507080078125,33.44785882056704,25100.0,-146.9669952392578,-0.3138614892959595,-129.31187922625142,,144.7545166015625,153.0616912841797,127.16712445445211,25400.0,190.10067749023438,201.79896545410156,164.61341303033038,25100.0,200.5619354248047,212.6959991455078,171.4935608090089,25100.0,144.7545166015625,153.0616912841797,127.16662421064956,25400.0,144.75131225585938,153.31100463867188,126.82512320138288,25300.0,0.0,0.0078125,2.3239563032105858e-05,,0.0,0.20247554779052734,0.0005002446890684357,91900.0,50.0,3028.0,58.88439839983588,25100.0,999900,,0.7604027099609375,0.0,0.0
tvc250,15,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__15__1783979522/events.out.tfevents.1783979525.linux57.2664094.0,524.9617919921875,690.4037475585938,551.8383270263672,0.0,151.67205810546875,158.84259033203125,124.8184126185855,25200.0,151.64300537109375,159.63619995117188,124.81512810548746,25200.0,50.57304000854492,186.568359375,44.92629673394567,25100.0,-154.02369689941406,-0.36563920974731445,-127.38903550034071,,151.6697540283203,159.18626403808594,125.13192921960095,25400.0,196.5650634765625,200.48960876464844,163.7399337438039,25100.0,200.8965301513672,209.41433715820312,169.28944560374916,25100.0,151.6697540283203,159.18626403808594,125.13184792025945,25400.0,151.6360321044922,158.60440063476562,124.82205033877226,25200.0,0.0,0.00390625,6.410913939891271e-06,,0.0,0.15164601802825928,8.12984366382204e-05,439600.0,50.0,2999.0,58.89106575033337,25100.0,999900,,0.78626025390625,0.0,0.0
tvc250,16,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__16__1783980151/events.out.tfevents.1783980154.linux58.119284.0,674.1466369628906,714.283935546875,668.5146728515625,0.0,168.209716796875,177.43455505371094,141.32895468403615,25100.0,168.19021606445312,177.76954650878906,141.33035702837375,25100.0,57.830020904541016,224.797119140625,54.250261811210336,25100.0,-171.63027954101562,-0.5658135414123535,-144.52314938633415,,168.08258056640625,178.33688354492188,141.6381653787677,25400.0,222.56100463867188,230.8963623046875,190.32236013658928,25100.0,231.5274658203125,240.94422912597656,198.86562013306036,25100.0,168.08258056640625,178.33688354492188,141.63749676865083,25400.0,168.06658935546875,178.2062225341797,141.3337808962396,25200.0,0.0,0.00390625,3.3657298184429174e-05,,0.0,0.31715822219848633,0.0006686099701287723,312600.0,50.0,2957.0,58.76828392655657,25100.0,999900,,0.8902440185546875,0.0,0.0
tvc250,17,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__17__1783980363/events.out.tfevents.1783980366.linux45.1792775.0,538.3815307617188,583.3775634765625,538.5039794921875,0.0,134.61415100097656,142.765869140625,111.89452680665302,25400.0,134.62057495117188,142.63717651367188,111.89393500611052,25400.0,36.74633026123047,183.2939453125,32.70667975783273,25100.0,-137.15658569335938,-0.3621709942817688,-114.39128722814624,,134.67630004882812,142.65121459960938,112.21023377944012,25500.0,179.99276733398438,192.1312255859375,152.52065263160435,25100.0,182.7180938720703,194.70530700683594,156.10552199609202,25100.0,134.67630004882812,142.65121459960938,112.2099020287302,25500.0,134.63955688476562,143.03176879882812,111.89730399834383,25400.0,0.0,0.00390625,1.081841727356652e-05,,0.0,0.4293992519378662,0.000331748784022498,332300.0,50.0,2475.0,57.6133962457688,25100.0,999900,,0.7199710693359375,0.0,0.0
tvc250,18,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__18__1783980930/events.out.tfevents.1783980933.linux50.2887397.0,657.3052673339844,788.9953002929688,679.963232421875,0.0,184.28164672851562,194.1531982421875,147.11251622810235,25400.0,184.2210235595703,193.75762939453125,147.11467802794803,25400.0,58.183837890625,289.603271484375,50.03455163768569,25100.0,-187.24920654296875,-0.18681269884109497,-150.30549022427877,,184.20184326171875,193.97201538085938,147.48991322661186,25500.0,239.79022216796875,245.95684814453125,193.97506502115309,25200.0,246.24671936035156,253.07302856445312,203.33139108462245,25100.0,184.19424438476562,193.97201538085938,147.4874473200588,25500.0,184.16641235351562,194.2027130126953,147.12170288401123,25400.0,0.00390625,0.01953125,0.0009127538721920197,730700.0,0.0005794763565063477,0.40088093280792236,0.002465898788382499,187000.0,49.0,2409.0,56.6329879987691,25100.0,999900,,0.959160888671875,0.0,1.0
tvc250,19,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__19__1783981142/events.out.tfevents.1783981145.linux50.2887637.0,506.5337829589844,1490.119873046875,512.1569412231445,0.0,162.2027587890625,171.6671905517578,130.16928674262817,25100.0,162.146240234375,172.103515625,130.1689304799332,25100.0,39.200408935546875,158.61370849609375,36.21137951110741,25100.0,-164.705810546875,-0.17473599314689636,-132.80040974677348,,162.23202514648438,172.127197265625,130.5363618527026,25300.0,206.5406036376953,215.12396240234375,168.83199500547718,25100.0,214.13636779785156,225.829833984375,173.39759390290754,25100.0,162.23202514648438,172.127197265625,130.53601841882204,25300.0,162.20724487304688,171.9141387939453,130.17468696421494,25100.0,0.0,0.00390625,1.8030695455944198e-05,,0.0,0.2779884338378906,0.00034343905296799145,222400.0,48.0,2416.0,56.10411324238383,25100.0,999900,,0.8261624145507812,0.0,0.0
tvc250,20,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__20__1783982071/events.out.tfevents.1783982073.linux51.906547.0,2236.0484619140625,3184.4775390625,2266.6755493164064,0.0,162.301025390625,174.9235382080078,119.3373191057199,25100.0,162.28390502929688,175.19961547851562,119.34066346230256,25100.0,40.38938903808594,147.05076599121094,39.97272161361801,25100.0,-165.0503692626953,-0.7542096376419067,-122.02310443731537,,162.5185546875,174.38482666015625,119.69090483235615,25100.0,235.13351440429688,246.16043090820312,162.39568885544261,25100.0,247.2812042236328,253.95606994628906,171.78513282890844,25100.0,162.50253295898438,174.3473358154297,119.68875672854922,25100.0,162.34344482421875,174.5494842529297,119.34157465451044,25100.0,0.00390625,0.02734375,0.0008057717458200841,864000.0,0.01107555627822876,0.19596409797668457,0.0021481387479963857,528100.0,50.0,2967.0,58.55256949430711,25100.0,999900,,0.9405340576171874,0.0,1.0
tvc250,21,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__21__1783982402/events.out.tfevents.1783982405.linux49.1553053.0,1584.8887939453125,2185.11279296875,1664.6223754882812,0.0,189.30819702148438,200.0174560546875,148.50318944234857,25400.0,189.37159729003906,200.11831665039062,148.50533060748458,25400.0,52.714332580566406,245.60618591308594,49.80663814411333,25100.0,-192.28033447265625,-0.2818993330001831,-151.45071836203988,,189.3103485107422,200.40118408203125,148.8125061944925,25500.0,248.66188049316406,252.0723876953125,197.64606780724742,25100.0,252.57290649414062,255.8203582763672,206.04363169568248,25100.0,189.22219848632812,200.3027801513672,148.79667218868101,25500.0,189.4371337890625,200.54611206054688,148.50216421596795,25400.0,0.03515625,0.08203125,0.006758305339009129,636000.0,0.07707023620605469,0.6115480065345764,0.01583409013473287,326700.0,48.0,2469.0,55.64283516258078,25100.0,999900,,0.9946475219726563,1.0,1.0
tvc250,22,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__22__1783982462/events.out.tfevents.1783982465.linux49.1553180.0,554.1653442382812,646.41015625,555.3532562255859,0.0,142.86312866210938,152.1798095703125,118.75390726768443,25400.0,142.81918334960938,152.35784912109375,118.7536653536015,25300.0,33.27149963378906,187.75979614257812,33.604244006165835,25100.0,-145.2305908203125,-0.03530622646212578,-121.25568670015876,,142.8234405517578,151.89593505859375,119.07828915796374,25500.0,182.52920532226562,187.89695739746094,151.63455650531208,25100.0,185.27626037597656,197.8861541748047,154.15334533240636,25100.0,142.8234405517578,151.89593505859375,119.07828058242725,25500.0,142.79360961914062,152.08840942382812,118.75017574015102,25400.0,0.0,0.00390625,8.013642424864088e-07,,0.0,0.06578946113586426,8.575401986998916e-06,518400.0,48.0,2395.0,55.59247102266899,25100.0,999900,,0.7301168212890625,0.0,0.0
tvc250,23,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__23__1783983302/events.out.tfevents.1783983304.linux47.993287.0,1202.4249267578125,1886.8388671875,1378.4905822753906,0.0,191.95513916015625,202.74197387695312,156.52194856289125,25600.0,191.98565673828125,202.773681640625,156.51703191761274,25600.0,33.16014862060547,150.8726806640625,38.64876748944967,25100.0,-194.16976928710938,-0.0008491575717926025,-159.26160880778676,,192.02078247070312,202.34326171875,156.7952220098624,25600.0,248.90113830566406,250.84869384765625,220.7714473360748,25200.0,251.57162475585938,255.77149963378906,229.3887110507389,25200.0,191.97860717773438,202.3021240234375,156.77303708443284,25600.0,192.09149169921875,202.51043701171875,156.5218240220097,25600.0,0.03125,0.07421875,0.011877019437891066,293900.0,0.045926809310913086,0.32011878490448,0.02218483060870443,274100.0,48.0,2455.0,56.015078469586626,25100.0,999900,,0.9956045532226563,1.0,1.0
tvc250,24,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__24__1783983302/events.out.tfevents.1783983305.linux53.1913017.0,3173.515380859375,3269.2392578125,2894.196646118164,0.0,187.7998809814453,199.55841064453125,144.4352217424955,25200.0,187.85983276367188,199.4924774169922,144.43769249204803,25300.0,32.24373245239258,166.2239990234375,40.55848071721578,25100.0,-190.39730834960938,-0.363739937543869,-147.42269727414063,,187.72140502929688,199.64549255371094,144.77770862621594,25300.0,247.56912231445312,250.28277587890625,192.56558245362527,25100.0,250.28929138183594,252.4954376220703,200.51539319613485,25100.0,187.68931579589844,199.59786987304688,144.77395378553766,25300.0,187.70950317382812,199.6979217529297,144.43565028258655,25300.0,0.015625,0.05859375,0.0027823366499128118,598300.0,0.015636742115020752,0.27421700954437256,0.0037548269035999854,457800.0,50.0,2921.0,58.439532259718945,25100.0,999900,,0.9902764892578125,1.0,1.0
tvc250,25,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__25__1783983693/events.out.tfevents.1783983695.linux46.714003.0,948.4665222167969,992.490966796875,952.3220825195312,0.0,178.60633850097656,190.85614013671875,147.63635724360395,25200.0,178.64407348632812,190.69650268554688,147.628300047109,25300.0,60.96338653564453,214.5316925048828,60.015562649173546,25100.0,-181.73291015625,-0.4428868591785431,-150.93378197563857,,178.64295959472656,189.78411865234375,148.03484058829864,25300.0,241.08901977539062,247.32115173339844,200.3790657398199,25100.0,249.12701416015625,255.44979858398438,209.04670003974533,25100.0,178.62791442871094,189.77947998046875,148.0262893838532,25300.0,178.5865478515625,190.21194458007812,147.62629308597556,25200.0,0.0078125,0.03515625,0.0028532573853728587,595200.0,0.01587885618209839,0.4125520586967468,0.008551228528194446,97100.0,49.0,2497.0,56.830444148117756,25100.0,999900,,0.9643560791015625,0.0,1.0
tvc250,26,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__26__1783983811/events.out.tfevents.1783983814.gpu-compute4.4193938.0,441.5249481201172,528.7876586914062,447.85511474609376,0.0,149.0137176513672,157.84930419921875,121.89107116135631,25200.0,149.07057189941406,157.716064453125,121.88538536975608,25100.0,51.68165969848633,181.23159790039062,42.68133452064247,25100.0,-151.9367218017578,-0.19228509068489075,-124.58139350131752,,149.19290161132812,157.0316162109375,122.225069484262,25300.0,191.40109252929688,200.73690795898438,155.7116321251293,25100.0,203.33010864257812,216.5760955810547,160.77152181427678,25100.0,149.19198608398438,157.0316162109375,122.22487389582348,25300.0,149.04090881347656,157.15261840820312,121.89258836741915,25200.0,0.0,0.00390625,8.013642424864088e-06,,0.0,0.3481311798095703,0.00019558642702672969,404000.0,48.0,2453.0,55.16606831469895,25100.0,999900,,0.7656043701171875,0.0,0.0
tvc250,27,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__27__1783984110/events.out.tfevents.1783984113.linux47.993985.0,658.9412536621094,751.0713500976562,660.4415100097656,0.0,168.65228271484375,177.90814208984375,142.5545903780367,25100.0,168.69076538085938,177.57275390625,142.55313246907392,25100.0,46.67798614501953,286.5677490234375,47.33153186183538,25100.0,-171.13832092285156,-0.4880535304546356,-145.46619207797104,,168.60719299316406,177.28602600097656,142.78872602677944,25400.0,221.58436584472656,230.234375,192.48199929160782,25100.0,230.54013061523438,239.7164764404297,200.02406508039695,25100.0,168.60719299316406,177.28602600097656,142.78691626615546,25400.0,168.67327880859375,177.96534729003906,142.5562827783847,25100.0,0.0,0.01171875,6.170504667145348e-05,211000.0,0.0,0.456417441368103,0.0018097500285560357,124500.0,48.0,2387.0,56.45245666222176,25100.0,999900,,0.8863374633789063,0.0,1.0
tvc250,28,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__28__1783984532/events.out.tfevents.1783984535.gpu-compute4.587.0,645.26708984375,706.674560546875,620.73994140625,0.0,155.0445556640625,164.73727416992188,121.32643295132507,25400.0,155.03585815429688,164.99415588378906,121.3222641878316,25400.0,49.518310546875,221.74615478515625,42.00280202541022,25100.0,-157.808837890625,-0.0017905635759234428,-124.0096435674269,,155.08651733398438,165.4921112060547,121.62739402384383,25600.0,208.713623046875,222.2694091796875,161.34698721785463,25200.0,220.14727783203125,231.22216796875,170.06658927406062,25100.0,155.08651733398438,165.4921112060547,121.62692695526879,25600.0,155.09722900390625,166.0057830810547,121.32376872485524,25400.0,0.0,0.00390625,1.883205969843061e-05,,0.0,0.3745001554489136,0.00046706642294091463,251600.0,48.0,2432.0,55.63986049851267,25100.0,999900,,0.8348544921875,0.0,0.0
tvc250,29,250.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc250__29__1783985552/events.out.tfevents.1783985554.linux47.995125.0,874.7310485839844,936.8443603515625,864.506640625,0.0,170.20986938476562,179.5458984375,141.24159944337424,25200.0,170.13088989257812,180.05929565429688,141.23795750836274,25100.0,30.389755249023438,191.91970825195312,35.0592388012274,25100.0,-172.26901245117188,-0.3791816830635071,-143.89903466774751,,170.11207580566406,180.72271728515625,141.54124763289008,25400.0,222.243408203125,229.8291015625,186.5208263515292,25100.0,229.96951293945312,239.49844360351562,192.6425824089715,25100.0,170.11207580566406,180.72271728515625,141.54099027679834,25400.0,170.20269775390625,180.30032348632812,141.23997896770737,25100.0,0.0,0.00390625,1.0017053031080111e-05,,0.0,0.22273027896881104,0.0002573539885707679,225600.0,46.0,2279.0,54.243101856600674,25100.0,999900,,0.8889736328125,0.0,0.0
