scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
mass_0p5,a2p95,14,-351.4007540591467,776.1984039272733,424.79764986812654
mass_0p5,a2p95,15,1163.1855149417709,1360.377769199076,2523.563284140847
mass_0p5,a2p95,16,-1204.375554884795,1580.3498884108308,375.9743335260357
mass_0p5,a2p95,17,-567.2426349591528,2518.114896834022,1950.8722618748693
mass_0p5,a2p95,18,1068.2742175914152,179.4171354967727,1247.691353088188
mass_0p5,a2p95,19,-1073.5061423005786,1494.5792357171144,421.0730934165359
mass_0p5,a2p95,20,27.54625876318272,371.735486711649,399.2817454748317
mass_0p5,a2p95,21,222.98006030709575,999.9457983841148,1222.9258586912106
mass_0p5,a2p95,22,1145.2599173492335,368.9993055320372,1514.2592228812707
mass_0p5,a2p95,23,787.857050625599,237.69059628028305,1025.547646905882
mass_0p5,a2p95,24,1175.3264343271042,286.86542167931907,1462.1918560064232
mass_0p5,a2p95,25,1617.0731304882327,551.958247405981,2169.0313778942136
mass_0p5,a2p95,26,1467.589097465644,295.3505100877264,1762.9396075533705
mass_0p5,a2p95,27,-303.27199955560036,1251.3409810137648,948.0689814581644
mass_0p5,a2p95,28,-927.5878370689268,1429.6177197809257,502.0298827119989
mass_0p5,a2p95,29,804.096632735331,1169.672500370512,1973.769133105843
mass_0p5,a2p95,30,491.5905848044058,438.9334038054034,930.5239886098092
mass_0p5,a3p00,1,279.1051151406113,296.97350611802364,576.0786212586349
mass_0p5,a3p00,2,-13.637956607651631,2132.903679503232,2119.2657228955804
mass_0p5,a3p00,3,-539.5172663102699,911.4420567612548,371.924790450985
mass_0p5,a3p00,4,-197.06629737122466,820.047843499459,622.9815461282343
mass_0p5,a3p00,5,-1917.8117235238906,2324.892805598577,407.0810820746864
mass_0p5,a3p00,6,-707.5075316430352,1892.366159490304,1184.8586278472687
mass_0p5,a3p00,7,744.0919973204727,1000.3398044853968,1744.4318018058696
mass_0p5,a3p00,8,577.4586903402362,1701.7589336398707,2279.217623980107
