version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,tvc300,15,damping,4.244031103584298,1.0,3.7276610985778422,0.0
Walker2d-v4,tvc300,16,damping,0.8866957091523269,0.9363615913421113,0.8609972993228339,0.0
Walker2d-v4,tvc300,17,damping,1.685212289273463,1.0,1.781792733794209,0.0
Walker2d-v4,tvc300,18,damping,1.2596065865811337,1.0,1.1002126888554342,0.0
Walker2d-v4,tvc300,19,damping,0.7532109644336689,0.7509476172542999,0.7419337295055922,0.0
Walker2d-v4,tvc300,20,damping,3.965162908471662,1.0,3.8178172344353527,0.0
Walker2d-v4,tvc300,21,damping,1.1897858586997898,1.0,1.1845758760687695,0.0
Walker2d-v4,tvc300,22,damping,1.5157409954670245,1.0,1.542458348237931,0.0
Walker2d-v4,tvc300,23,damping,0.8305076596247941,0.7826104150183325,0.7405162415290114,0.0
Walker2d-v4,tvc300,24,damping,2.971634245150599,1.0,2.4555322227546994,0.0
Walker2d-v4,tvc300,25,damping,2.0394803644518165,1.0,1.6975547711395134,0.0
Walker2d-v4,tvc300,26,damping,0.8927895705374573,0.8719836602552801,0.8342012050475572,0.0
Walker2d-v4,tvc300,27,damping,0.8694695613882086,0.8757467008044005,0.8177788028353142,0.0
Walker2d-v4,tvc300,28,damping,1.0987717898539697,1.0,1.0216005972100801,0.0
Walker2d-v4,tvc300,29,damping,0.9965829438548413,0.9871816228618263,0.9500344069637552,0.0
Walker2d-v4,tvc300,30,damping,0.546596833075906,0.5309472272432122,0.5134969616431692,0.0
Walker2d-v4,tvc300,1,actuator_gain,1.5895001426423303,0.5483488448040782,0.06387268691258328,0.5333333333333333
Walker2d-v4,tvc300,2,actuator_gain,3.226467719749145,0.6704538106539236,0.26321181012197153,0.4666666666666667
Walker2d-v4,tvc300,3,actuator_gain,1.7152438290394796,0.6271973605083645,0.256392177542389,0.4666666666666667
Walker2d-v4,tvc300,4,actuator_gain,1.018564540914206,0.55160961384066,0.23949295110909805,0.5333333333333333
Walker2d-v4,tvc300,5,actuator_gain,0.7366764321657512,0.4685868453828827,0.0484643128762307,0.4666666666666667
Walker2d-v4,tvc300,6,actuator_gain,1.0607569469155487,0.6182594836154017,0.26021716497198216,0.4666666666666667
Walker2d-v4,tvc300,7,actuator_gain,1.1103117596323562,0.6202031959717793,0.2572401309908028,0.5333333333333333
