env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,klprho0,26,friction_mass,1.0407901302198515,True,0.0,0.5,0.46830900471612663
Walker2d-v5,klprho0,27,friction_mass,0.9790363016518332,True,0.0,0.7142857142857143,0.3607747501670966
Walker2d-v5,klprho0,28,friction_mass,1.0545939986537842,True,0.0,0.5714285714285714,0.49023516322749494
Walker2d-v5,klprho0,29,friction_mass,1.0719183037830375,True,0.0,0.6428571428571429,0.3815771207577773
Walker2d-v5,klprho0,30,friction_mass,1.0238101670014932,True,0.0,0.5,0.508160280041831
Walker2d-v5,klprho0,31,friction_mass,0.9596378678544762,True,0.0,0.5,0.4642471175138261
Walker2d-v5,klprho0,32,friction_mass,1.0916520837924542,True,0.0,0.5,0.5159563733362923
Walker2d-v5,klprho0,33,friction_mass,1.0064295089062651,True,0.0,0.5,0.4940541390541581
Walker2d-v5,klprho0,34,friction_mass,0.9368478896044077,True,0.0,0.6428571428571429,0.32864954929754
Walker2d-v5,klprho0,35,friction_mass,1.3707306044938674,True,0.0,0.42857142857142855,0.5928286214652251
Walker2d-v5,klprho0,6,friction_mass_damping,1.0869705407092662,True,0.0,0.5,0.4974373946491061
Walker2d-v5,klprho0,7,friction_mass_damping,1.0960000653769129,True,0.0,0.42857142857142855,0.5392871590022924
Walker2d-v5,klprho0,8,friction_mass_damping,1.140843014726937,True,0.0,0.42857142857142855,0.6180133355558844
Walker2d-v5,klprho0,9,friction_mass_damping,0.9775779147911223,True,0.0,0.5714285714285714,0.5036181279376655
Walker2d-v5,klprho0,10,friction_mass_damping,0.5717328471736647,True,0.0,0.7142857142857143,0.33484287836486926
Walker2d-v5,klprho0,11,friction_mass_damping,0.996379903049198,True,0.0,0.5714285714285714,0.46066711105510816
Walker2d-v5,klprho0,12,friction_mass_damping,1.3780902641053674,True,0.0,0.2857142857142857,0.7403046244746546
Walker2d-v5,klprho0,13,friction_mass_damping,1.0017543870144343,True,0.0,0.5,0.49962920939778144
Walker2d-v5,klprho0,14,friction_mass_damping,1.143608724054217,True,0.0,0.5714285714285714,0.46674008858038485
Walker2d-v5,klprho0,15,friction_mass_damping,1.207240580117608,True,0.0,0.5,0.5359767830824399
Walker2d-v5,klprho0,16,friction_mass_damping,1.1481539869315525,True,0.0,0.42857142857142855,0.5424135964289539
Walker2d-v5,klprho0,17,friction_mass_damping,1.0199489627983378,True,0.0,0.5,0.5091924120753022
Walker2d-v5,klprho0,18,friction_mass_damping,1.0388170289729282,True,0.0,0.5714285714285714,0.4893200070694315
Walker2d-v5,klprho0,19,friction_mass_damping,0.9575878533169359,True,0.0,0.6428571428571429,0.42433690703870663
Walker2d-v5,klprho0,20,friction_mass_damping,0.9920656535140673,True,0.0,0.6428571428571429,0.4030806845456906
