version,model_label,seed,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v5,tvc150,4,0.41491021932983263,0.28869822621798424,0.15974912926642276,0.9583333333333334
Walker2d-v5,tvc150,5,0.17205581964038688,0.1558150140738896,0.10192282504859766,1.0
Walker2d-v5,tvc150,6,0.22922368517462785,0.21289277252382727,0.12666286756416098,0.9964285714285713
Walker2d-v5,tvc150,7,0.12823511227016732,0.11822993715059785,0.08947224642015979,1.0
Walker2d-v5,tvc150,8,0.1764605190116849,0.14705632934411025,0.09254598490251449,1.0
Walker2d-v5,tvc150,9,0.18438983753600227,0.13943731181258573,0.0992475617208678,1.0
Walker2d-v5,tvc150,10,0.1391597398719512,0.11909576041777732,0.08513466521249849,1.0
Walker2d-v5,tvc150,11,0.22532894036219142,0.1803534489559675,0.09781668062246358,1.0
Walker2d-v5,tvc150,12,0.11819111188876866,0.09904742305124314,0.0691873375904854,1.0
Walker2d-v5,tvc150,13,0.16415541070157677,0.12565444228335856,0.08589305409071464,1.0
Walker2d-v5,tvc150,14,0.1873847817964607,0.165497067574101,0.11123058130659007,1.0
Walker2d-v5,tvc150,15,0.13085637385160614,0.111349361669466,0.08142520472965811,1.0
Walker2d-v5,tvc150,16,0.23533604102387737,0.17641332472882693,0.10357866057285503,1.0
Walker2d-v5,tvc150,17,0.2135158670206249,0.16975837201972735,0.111480317371308,1.0
Walker2d-v5,tvc150,18,0.13784333373512428,0.12730182842421794,0.09304146573543375,1.0
Walker2d-v5,tvc150,19,0.2093473977008983,0.16563069409223904,0.11102363196997078,1.0
Walker2d-v5,tvc150,20,0.26963563619745107,0.21898372608945005,0.13242067700790666,0.9964285714285713
Walker2d-v5,tvc150,21,0.16522295872348253,0.15180550393585962,0.1059154120893333,1.0
Walker2d-v5,tvc150,22,0.1535310102673343,0.1409721621000347,0.08932589684400784,1.0
Walker2d-v5,tvc150,23,0.25232431397232297,0.19660695937500847,0.10738737441740139,1.0
Walker2d-v5,tvc150,24,0.22531776030867923,0.1723094512428785,0.11312340567257521,1.0
Walker2d-v5,tvc150,25,0.1271783650723214,0.1254761084617807,0.0889497139876109,1.0
Walker2d-v5,tvc150,26,0.14741990567109908,0.12809368297546547,0.07413831228060733,1.0
Walker2d-v5,tvc150,27,0.29333839027150116,0.22370199454316078,0.12940244844937349,1.0
Walker2d-v5,tvc150,28,0.14055323919973456,0.1292556987625994,0.08688003294401382,1.0
Walker2d-v5,tvc150,29,0.15978552748980812,0.13263653066873043,0.09683308322164444,1.0
Walker2d-v5,tvc150,30,0.2216343096979693,0.17174976300871445,0.1126639957632986,1.0
Walker2d-v5,tvc200,1,0.6066704830174743,0.41600677929813223,0.2189836534724269,0.5554761904761905
Walker2d-v5,tvc200,2,0.49396261993997637,0.38093737190003185,0.19271536290481048,0.6780952380952381
Walker2d-v5,tvc200,3,0.1881513332167632,0.1565130988617512,0.10249181036822055,1.0
Walker2d-v5,tvc200,4,0.5511006809115867,0.36567030207439827,0.1891754262521616,0.7292857142857143
Walker2d-v5,tvc200,5,0.4178940809415509,0.3397866472205057,0.17007118335885812,0.8169047619047619
Walker2d-v5,tvc200,6,0.19403503378270254,0.17513261528714721,0.09552043861148313,0.9964285714285713
Walker2d-v5,tvc200,7,0.26853694664564765,0.19691398969101523,0.12317406007515072,1.0
Walker2d-v5,tvc200,8,0.2624573183023479,0.2496627364824105,0.12729314278299952,0.9859523809523809
Walker2d-v5,tvc200,9,0.2953229245260725,0.25353476127380414,0.13479271191237024,0.9716666666666667
Walker2d-v5,tvc200,10,0.1573267748719614,0.14320786241622988,0.09928614863803382,1.0
Walker2d-v5,tvc200,11,0.366863093157142,0.3047561113892232,0.162164595931993,0.9361904761904762
Walker2d-v5,tvc200,12,0.3149861678909833,0.22273390494461745,0.11970208003927545,0.9966666666666667
Walker2d-v5,tvc200,13,0.19230617196149122,0.16829150954679428,0.11524265193129249,1.0
Walker2d-v5,tvc200,14,0.2438998909993373,0.20958179150889328,0.1345704656182955,1.0
Walker2d-v5,tvc200,15,0.5806481624093894,0.4692392150658007,0.2567997848972036,0.37857142857142856
Walker2d-v5,tvc200,16,0.4567412757314988,0.4038937649163873,0.19529852416320775,0.5966666666666667
Walker2d-v5,tvc200,17,0.4459230261030946,0.3903846554494744,0.18666132736397925,0.6428571428571429
Walker2d-v5,tvc200,18,0.2263388903754665,0.20820508666056856,0.1267746914235925,0.9826190476190476
Walker2d-v5,tvc200,19,0.42395191830810613,0.2946168617505231,0.16182806562052077,0.9857142857142858
Walker2d-v5,tvc200,20,0.3416938879603963,0.27929998096606995,0.1580186992590347,0.9647619047619047
Walker2d-v5,tvc200,21,0.2943201687381513,0.22811446700807406,0.12814080827324223,1.0
Walker2d-v5,tvc200,22,0.24200152707411884,0.22290576602522028,0.131884910289543,1.0
Walker2d-v5,tvc200,23,0.593110586885357,0.44889760856724176,0.2269555393485955,0.4628571428571428
Walker2d-v5,tvc200,24,0.5808582251499803,0.358555816832391,0.18991200197684402,0.6614285714285715
Walker2d-v5,tvc200,25,0.39316285922976674,0.3213720878737686,0.17566792768593403,0.9152380952380952
Walker2d-v5,tvc200,26,0.15992102720716134,0.14068828714711754,0.09081319817784356,1.0
Walker2d-v5,tvc200,27,0.24244058236973304,0.22414301904207418,0.12359041343875214,1.0
Walker2d-v5,tvc200,28,0.36498761266708685,0.28780186697596377,0.13218202399737247,0.8800000000000001
Walker2d-v5,tvc200,29,0.35288991860383634,0.25592117200439124,0.1357388593816117,0.9823809523809525
Walker2d-v5,tvc200,30,0.37946137242047673,0.286608434509505,0.16224366310892216,0.9752380952380953
Walker2d-v5,tvc225,1,0.6381680133754157,0.4611395515721658,0.24367401539571243,0.4426190476190476
Walker2d-v5,tvc225,2,0.6023685690987043,0.4466956190835069,0.22083839454799023,0.4980952380952381
Walker2d-v5,tvc225,3,0.40420981599932226,0.3669449248529818,0.19795721403470887,0.7776190476190477
Walker2d-v5,tvc225,4,0.7535108925044197,0.48850376809343404,0.2766612054060173,0.42595238095238097
Walker2d-v5,tvc225,5,0.5350673820125599,0.434949702538222,0.2122752873067495,0.5114285714285713
Walker2d-v5,tvc225,6,0.27070070587733913,0.22619397169709438,0.1280922203763027,0.9721428571428572
Walker2d-v5,tvc225,7,0.22605464813437137,0.20409356168902631,0.1329293409813291,0.9964285714285713
Walker2d-v5,tvc225,8,0.26286975069090496,0.22566590058467514,0.1369456551419516,1.0
Walker2d-v5,tvc225,9,0.32324647078063806,0.24143116675973797,0.14079722674171424,0.9928571428571429
Walker2d-v5,tvc225,10,0.24811401915723302,0.2076014093035921,0.12701342503004662,1.0
Walker2d-v5,tvc225,11,0.2973687525641159,0.23209502349582328,0.1198083370015526,0.968095238095238
Walker2d-v5,tvc225,12,0.3929025220588134,0.2704263661441061,0.14086090003374202,0.9859523809523809
Walker2d-v5,tvc225,13,0.30493920461518165,0.27149362269456884,0.1619912559630472,0.9647619047619047
Walker2d-v5,tvc225,14,0.4968834720219381,0.42364987136111765,0.2364847241586407,0.5152380952380952
Walker2d-v5,tvc225,15,0.6608148297703688,0.5450399757691626,0.30242886838311467,0.31547619047619047
Walker2d-v5,tvc225,16,0.8044936391462306,0.5840025514127121,0.34268500181581124,0.25690476190476186
Walker2d-v5,tvc225,17,0.6507213446290602,0.4488570135844715,0.23149336311901209,0.45404761904761903
Walker2d-v5,tvc225,18,0.21504020652727748,0.19804434166859977,0.115963346514474,0.9790476190476192
Walker2d-v5,tvc225,19,0.4110616597537084,0.29790158661363586,0.14675421157827478,0.9411904761904761
Walker2d-v5,tvc225,20,0.2160341308192685,0.18038233326412265,0.11159792433360774,1.0
Walker2d-v5,tvc225,21,0.6613889089425015,0.5220493673981401,0.27730201645268127,0.34380952380952384
Walker2d-v5,tvc225,22,0.5268170551833886,0.40246745719269555,0.23646912597525493,0.5671428571428572
Walker2d-v5,tvc225,23,0.8802161988026926,0.5786320967001063,0.31203817890765884,0.3388095238095238
Walker2d-v5,tvc225,24,0.3320538086252841,0.26642716962343593,0.14532639671009445,0.9821428571428571
Walker2d-v5,tvc225,25,0.7518156450094183,0.52581523238704,0.27739762989123257,0.3392857142857143
Walker2d-v5,tvc225,26,0.37472638214786114,0.26283560635670944,0.14301903372837485,1.0
Walker2d-v5,tvc225,27,0.47425761926906324,0.36551565623158117,0.19041421138055042,0.7135714285714286
Walker2d-v5,tvc225,28,0.3800587517147275,0.3412847759248813,0.1664734855459233,0.8226190476190476
Walker2d-v5,tvc225,29,0.2684593836381426,0.2792971800889237,0.15106116620646198,0.925952380952381
Walker2d-v5,tvc225,30,0.6008434553210377,0.41073986267356466,0.20067235295496952,0.5497619047619048
Walker2d-v5,tvc250,1,0.7382048839183804,0.482206476529606,0.25448911081407455,0.3795238095238095
Walker2d-v5,tvc250,2,0.4791075889466028,0.4980016453715853,0.23700227188908612,0.3492857142857143
Walker2d-v5,tvc250,3,0.7778766705135471,0.5852260322893972,0.32082513369035404,0.3395238095238095
Walker2d-v5,tvc250,4,0.7430190844857243,0.5179247582851183,0.2783586603500638,0.3811904761904762
Walker2d-v5,tvc250,5,0.8536295314706487,0.596252905218049,0.31313576735513476,0.30547619047619046
Walker2d-v5,tvc250,6,0.6268918013059419,0.4678904331019158,0.23111613868272926,0.4154761904761905
Walker2d-v5,tvc250,7,0.8248781557264515,0.5228842158859346,0.28461167799871195,0.3659523809523809
Walker2d-v5,tvc250,8,0.39129314164961093,0.3657731278009132,0.20751334573533295,0.8897619047619048
Walker2d-v5,tvc250,9,0.8005330833614617,0.5821763383147052,0.33870322711110445,0.3
Walker2d-v5,tvc250,10,0.275288190487728,0.24652895964751803,0.14818807482253354,0.9664285714285714
Walker2d-v5,tvc250,11,0.6240961308335491,0.49881449221401386,0.24790080597877467,0.38476190476190475
Walker2d-v5,tvc250,12,0.8066327176660142,0.6652315056456682,0.374558465960563,0.23857142857142857
Walker2d-v5,tvc250,13,0.8315893113009233,0.677919763504077,0.4073190037474971,0.2509523809523809
Walker2d-v5,tvc250,14,0.9867843549402996,0.7240877868354249,0.4315214765591673,0.2480952380952381
Walker2d-v5,tvc250,15,0.8636621339816564,0.6084549357438083,0.342997236221524,0.2657142857142857
Walker2d-v5,tvc250,16,0.5498422934501684,0.4043550560253527,0.17987072880396132,0.6973809523809524
Walker2d-v5,tvc250,17,0.811689656790744,0.6070307655610543,0.3422246269346761,0.28095238095238095
Walker2d-v5,tvc250,18,0.281159250075989,0.27461398697408496,0.15190027694501987,0.9023809523809524
Walker2d-v5,tvc250,19,0.8385955738012285,0.5900564591158847,0.31728943888585215,0.29238095238095235
Walker2d-v5,tvc250,20,0.7328907418423082,0.5651331974955853,0.35890444854479286,0.2388095238095238
Walker2d-v5,tvc250,21,0.4677004191868275,0.3816642932970077,0.20438468391855324,0.6466666666666667
Walker2d-v5,tvc250,22,0.8965049579237153,0.6539331936278744,0.35691249871952724,0.3157142857142857
Walker2d-v5,tvc250,23,0.7484237099301514,0.5373605271542083,0.2938108725404919,0.3466666666666667
Walker2d-v5,tvc250,24,0.3507754610621309,0.2374428097536283,0.14179636849815963,1.0
Walker2d-v5,tvc250,25,0.9506087085125071,0.68682969810617,0.37285911606057887,0.2488095238095238
Walker2d-v5,tvc250,26,0.40898143634511797,0.31467254754092666,0.17522733315795783,0.9335714285714285
Walker2d-v5,tvc250,27,0.778937167196071,0.6042304427325621,0.342719933575447,0.3130952380952381
Walker2d-v5,tvc250,28,0.8567115989700879,0.5989561252658927,0.3116021812044406,0.28785714285714287
Walker2d-v5,tvc250,29,0.6052568288982987,0.42311116599056947,0.23281002746176802,0.520952380952381
Walker2d-v5,tvc250,30,0.8575084667033781,0.5791493473055773,0.3001241090618506,0.35547619047619045
Walker2d-v5,tvc275,1,0.7351492970677662,0.5400876776221253,0.291392077758168,0.31761904761904763
Walker2d-v5,tvc275,2,0.8104446017842609,0.6209433633036933,0.3540559020773334,0.2545238095238095
Walker2d-v5,tvc275,3,0.9419711215948088,0.67751756690275,0.37166503940791257,0.2826190476190476
Walker2d-v5,tvc275,4,0.7761112198101348,0.5828645432369426,0.3510453442926508,0.2814285714285714
Walker2d-v5,tvc275,5,0.9200030431913397,0.6312280641271344,0.3351913976183397,0.32357142857142857
Walker2d-v5,tvc275,6,0.9296946262983108,0.6093762710711366,0.28580449479410486,0.36809523809523814
Walker2d-v5,tvc275,7,0.7294462322255841,0.476844224817185,0.2533020405194777,0.43809523809523815
Walker2d-v5,tvc275,8,0.6717391712427435,0.5309941885481627,0.36646407531469694,0.2630952380952381
Walker2d-v5,tvc275,9,0.9309341632301011,0.6308069959032409,0.3353422506855555,0.33690476190476193
Walker2d-v5,tvc275,10,0.4444471515047763,0.33866768368549327,0.16669998820709614,0.7804761904761904
Walker2d-v5,tvc275,11,0.9513345592124481,0.6581469906251983,0.36200984209441284,0.32
Walker2d-v5,tvc275,12,0.5472293728163442,0.39719621720945725,0.175630413516422,0.6259523809523809
Walker2d-v5,tvc275,13,0.5683471055685221,0.47015446650108095,0.25547333369805936,0.45809523809523806
Walker2d-v5,tvc275,14,0.8320093544097169,0.6259454174559498,0.363271617792278,0.2842857142857143
Walker2d-v5,tvc275,15,0.8811192384114471,0.6474815286042308,0.38746615676201324,0.2785714285714286
Walker2d-v5,tvc275,16,0.930355932357655,0.7420983562329123,0.46733844217396825,0.17738095238095236
Walker2d-v5,tvc275,17,0.6619356140026325,0.4719907545665416,0.2495256644916462,0.48047619047619045
Walker2d-v5,tvc275,18,0.7702035343283402,0.5831117239258077,0.32066667175022434,0.3185714285714286
Walker2d-v5,tvc275,19,0.8267875228439727,0.5990253943241783,0.3353381862111765,0.3157142857142857
Walker2d-v5,tvc275,20,0.7301173358844268,0.5966437750207972,0.39768272168624735,0.21857142857142856
Walker2d-v5,tvc275,21,0.8587558238302679,0.6401079250276516,0.3641306098654744,0.27285714285714285
Walker2d-v5,tvc275,22,1.0143646134072999,0.7379541902439783,0.43719549962127385,0.25666666666666665
Walker2d-v5,tvc275,23,0.9260725943141921,0.6645110695082963,0.3708925232130077,0.2826190476190476
Walker2d-v5,tvc275,24,0.8688202275136401,0.6550105309090101,0.38056752464973276,0.26476190476190475
Walker2d-v5,tvc275,25,0.2847229197409984,0.2124009269777854,0.13075516812825178,1.0
Walker2d-v5,tvc275,26,0.8976310926701266,0.6901527262562058,0.36900576901244136,0.22714285714285715
Walker2d-v5,tvc275,27,0.241914863755924,0.20385205040394783,0.12128410165041317,0.9828571428571429
Walker2d-v5,tvc275,28,0.8360286069100598,0.5984173088276619,0.31179904521746693,0.28809523809523807
Walker2d-v5,tvc275,29,0.8930293493222607,0.5777995190359437,0.304379974858811,0.3569047619047619
Walker2d-v5,tvc275,30,0.94382153517662,0.7134396079779851,0.4286422694535859,0.22547619047619047
Walker2d-v5,tvc300,1,0.7264789015116797,0.5224224846158405,0.273738571065112,0.36476190476190473
Walker2d-v5,tvc300,2,0.8876101675694192,0.6402614287028984,0.3679881181384629,0.2876190476190476
Walker2d-v5,tvc300,3,0.9800287578256376,0.6618112989563818,0.37970039132202416,0.31523809523809526
Walker2d-v5,tvc300,4,0.8266945965010984,0.6047713454968293,0.3383380995911113,0.2735714285714286
Walker2d-v5,tvc300,5,0.8762179857190275,0.6433842900629403,0.34768577728035455,0.28833333333333333
Walker2d-v5,tvc300,6,0.8726592565377891,0.667315320352292,0.37769585050332655,0.22404761904761905
Walker2d-v5,tvc300,7,0.9042503248111342,0.6447634474071073,0.4007127651862773,0.310952380952381
Walker2d-v5,tvc300,8,0.8696150272901707,0.6919061304737132,0.42124652107702937,0.2176190476190476
Walker2d-v5,tvc300,9,0.8027397817369183,0.6361017870659946,0.4096623366544246,0.22976190476190475
Walker2d-v5,tvc300,10,0.8732407378761226,0.5578471012607784,0.308233894969265,0.380952380952381
Walker2d-v5,tvc300,11,0.8572222309132431,0.5879418502840179,0.2901472732114354,0.34714285714285714
Walker2d-v5,tvc300,12,0.7267288179221774,0.5257479333456884,0.2644186747596695,0.38333333333333336
Walker2d-v5,tvc300,13,0.9841783009394101,0.7530757591265882,0.41901409734437356,0.24166666666666664
Walker2d-v5,tvc300,14,0.7843525805599947,0.6123286786471478,0.358078280167506,0.30333333333333334
Walker2d-v5,tvc300,15,0.9677418689972564,0.6705717353048317,0.35475494317093503,0.25595238095238093
Walker2d-v5,tvc300,16,0.849320477834315,0.708124635439711,0.4062167058780557,0.20976190476190476
Walker2d-v5,tvc300,17,0.9106337329105887,0.7239906572231668,0.4286339039139536,0.20428571428571426
Walker2d-v5,tvc300,18,0.9131633318477725,0.7561922157505742,0.45331639767094395,0.19880952380952382
Walker2d-v5,tvc300,19,0.8260710648357336,0.6024148185420577,0.3358806552859193,0.2942857142857143
Walker2d-v5,tvc300,20,0.7727396192805756,0.5840454308723646,0.3909024325836424,0.2480952380952381
Walker2d-v5,tvc300,21,0.8273893400876073,0.6229015915446656,0.3548296224689119,0.28904761904761905
Walker2d-v5,tvc300,22,1.0314782396631914,0.6824541246879561,0.3841554843641972,0.31
Walker2d-v5,tvc300,23,0.831598653326534,0.5812398510278769,0.31385376084290273,0.3492857142857143
Walker2d-v5,tvc300,24,0.9325696062837775,0.6833167933991859,0.3736591003007554,0.2671428571428571
Walker2d-v5,tvc300,25,1.0210486127336476,0.8057275619549646,0.48353520536825484,0.20238095238095238
Walker2d-v5,tvc300,26,0.989044131230838,0.7607112929624864,0.44925105212033456,0.19904761904761906
Walker2d-v5,tvc300,27,0.879298693500134,0.7121418055283464,0.3996935347340413,0.23333333333333334
Walker2d-v5,tvc300,28,0.9757905853443838,0.7129365665138898,0.4051787959685808,0.25666666666666665
Walker2d-v5,tvc300,29,0.7089359433062956,0.5466008347158815,0.29856757897595687,0.33476190476190476
Walker2d-v5,tvc300,30,0.9692706789298735,0.7002226916071952,0.40766903317768255,0.25142857142857145
Walker2d-v5,tvc400,1,1.0011978998753757,0.646129002807009,0.35971951853722905,0.370952380952381
Walker2d-v5,tvc400,2,0.8987408040384761,0.640009408439824,0.3821721563878617,0.31595238095238093
Walker2d-v5,tvc400,3,0.9898164141807169,0.6900486848748782,0.38944735885615894,0.31833333333333336
Walker2d-v5,tvc400,4,0.9163812671666332,0.6236635281430118,0.3463267880202007,0.34904761904761905
Walker2d-v5,tvc400,5,0.7335583425502847,0.5104481666194948,0.23919749248074446,0.42523809523809525
Walker2d-v5,tvc400,6,1.0363601978160193,0.8027187013932486,0.4943546118648176,0.19404761904761905
Walker2d-v5,tvc400,7,1.1238117641781917,0.8294904307061979,0.538804285178615,0.18071428571428572
Walker2d-v5,tvc400,8,1.08708182769653,0.7569093991614446,0.45176257223276794,0.23428571428571426
Walker2d-v5,tvc400,9,1.0240030387985044,0.7853031263685002,0.4800681674657337,0.20928571428571424
Walker2d-v5,tvc400,10,1.093717714730467,0.7862670238756444,0.5254658864777013,0.22428571428571428
Walker2d-v5,tvc400,11,1.093055333152158,0.7732206400390236,0.47519709784530245,0.2230952380952381
Walker2d-v5,tvc400,12,1.030365693087316,0.7954359893172684,0.4718264150867588,0.18523809523809526
Walker2d-v5,tvc400,13,1.1102384989418725,0.8183673618237999,0.539127513660123,0.18119047619047618
Walker2d-v5,tvc400,14,1.1466028732922577,0.7995107273632014,0.5383623272615912,0.19714285714285715
Walker2d-v5,tvc400,15,1.0364842750760495,0.7732845356098565,0.48839292864187644,0.2314285714285714
Walker2d-v5,tvc400,16,1.163597401720096,0.7915348541880733,0.4921364519896881,0.19214285714285714
Walker2d-v5,tvc400,17,0.8726636645814215,0.6406324396768053,0.3915796247092377,0.27904761904761904
Walker2d-v5,tvc400,18,1.1523219775483466,0.8461505681733336,0.5841623535793561,0.1530952380952381
Walker2d-v5,tvc400,19,0.8417798536895563,0.6011570276900067,0.3496442753288574,0.32571428571428573
Walker2d-v5,tvc400,20,1.01672806847043,0.7328748363854933,0.42961809549118585,0.2645238095238095
Walker2d-v5,tvc400,21,1.045716282741409,0.7793406753391703,0.47540235610721193,0.2235714285714286
Walker2d-v5,tvc400,22,1.0047248994215527,0.7378400727827612,0.4211431550603895,0.22857142857142856
Walker2d-v5,tvc400,23,1.063937602901897,0.7634661905356308,0.46299299514303777,0.25
Walker2d-v5,tvc400,24,0.202863869341876,0.17017942455677668,0.11153380870128629,1.0
Walker2d-v5,tvc400,25,0.9533645328932185,0.7370486013508266,0.4753155453570833,0.23928571428571427
Walker2d-v5,tvc400,26,0.950091276269192,0.6755195246879364,0.41003980353871244,0.3026190476190476
Walker2d-v5,tvc400,27,1.1219641497317197,0.7908753519048158,0.4891350264254723,0.20857142857142855
Walker2d-v5,tvc400,28,0.9470900746394396,0.709761537078249,0.4664178718218216,0.25166666666666665
Walker2d-v5,tvc400,29,1.0207563388180634,0.7276931760270873,0.4776918573999824,0.27
Walker2d-v5,tvc400,30,1.015138759109524,0.6868679429666489,0.41341848815491755,0.3395238095238095
Walker2d-v5,tvc500,1,1.0055449973181978,0.6678623494820022,0.3759157417580027,0.34261904761904766
Walker2d-v5,tvc500,2,0.8998782810864118,0.6422631487060129,0.38210888414974403,0.30547619047619046
Walker2d-v5,tvc500,3,0.9896641510554172,0.6919821352991781,0.38887686570446617,0.3219047619047619
Walker2d-v5,tvc500,4,0.9164957251740703,0.6227478175802935,0.3474209991699625,0.35404761904761906
Walker2d-v5,tvc500,5,0.74199277960656,0.508185199752357,0.23894394246688874,0.43357142857142855
Walker2d-v5,tvc500,6,0.9849790427098813,0.8038048468031928,0.4961739248095987,0.18904761904761905
Walker2d-v5,tvc500,7,0.9189162724398664,0.6662259240166448,0.4178607509547304,0.2923809523809524
Walker2d-v5,tvc500,8,0.7394741446180751,0.5871203600870871,0.4048898093468544,0.22904761904761903
Walker2d-v5,tvc500,9,1.0203746148985324,0.7562920920040079,0.4589264654732405,0.2564285714285714
Walker2d-v5,tvc500,10,0.25269722272538775,0.22561459705859038,0.15448935032867786,0.9964285714285713
Walker2d-v5,tvc500,11,1.1485454647693998,0.7790064197796023,0.5109504430227054,0.23976190476190476
Walker2d-v5,tvc500,12,0.9800611594040138,0.6999047478303887,0.37145564921278346,0.29238095238095235
Walker2d-v5,tvc500,13,1.1802515564102687,0.8236055939919771,0.5426549374546967,0.17666666666666667
Walker2d-v5,tvc500,14,0.9751170960853082,0.741728946881951,0.4558461922206165,0.25166666666666665
Walker2d-v5,tvc500,15,0.9205102497388296,0.652752068304834,0.37151470254304086,0.2945238095238095
Walker2d-v5,tvc500,16,1.0394105763755908,0.8120102630951423,0.5012820195218874,0.1730952380952381
Walker2d-v5,tvc500,17,0.8745202098602881,0.6418082054695338,0.3951357434330537,0.27904761904761904
Walker2d-v5,tvc500,18,1.1774941557524292,0.7857033389458261,0.5006621061616846,0.22547619047619047
Walker2d-v5,tvc500,19,0.8544327672230877,0.6290037115014397,0.35530989275697716,0.28380952380952384
Walker2d-v5,tvc500,20,0.6374594164362746,0.5737410221016259,0.3262678441519117,0.33666666666666667
Walker2d-v5,tvc500,21,1.015431931826565,0.7564723434072254,0.436632576183026,0.24047619047619045
Walker2d-v5,tvc500,22,0.9844890545913956,0.7291359941487021,0.4221454235376685,0.2576190476190476
Walker2d-v5,tvc500,23,0.9908950969786938,0.7387647719176622,0.4319823651990061,0.23666666666666666
Walker2d-v5,tvc500,24,0.20283244001118883,0.17021057908895745,0.1118102830599367,1.0
Walker2d-v5,tvc500,25,0.9533645328932185,0.7378155159617186,0.47702516386051463,0.23595238095238097
Walker2d-v5,tvc500,26,0.950091276269192,0.6743310444872959,0.41015684654273155,0.3026190476190476
Walker2d-v5,tvc500,27,0.9549411254795134,0.708760112882247,0.4033562170583916,0.25
Walker2d-v5,tvc500,28,0.8713918448065402,0.5898221195160824,0.310152626610696,0.35404761904761906
Walker2d-v5,tvc500,29,0.9678727406241284,0.694031112299684,0.3953729071721755,0.30095238095238097
Walker2d-v5,tvc500,30,0.9893800121864125,0.7026585684960684,0.3910571924275338,0.26261904761904764
Walker2d-v5,vanilla,1,1.0038073597155999,0.6664085440692349,0.3789645729634451,0.3492857142857143
Walker2d-v5,vanilla,2,0.8982429114585623,0.6419530642716827,0.38350691665215664,0.30904761904761907
Walker2d-v5,vanilla,3,0.9898164141807169,0.6895784733450745,0.38678316763594045,0.31833333333333336
Walker2d-v5,vanilla,4,0.9158184440026168,0.623930751425356,0.35040844359263723,0.34714285714285714
Walker2d-v5,vanilla,5,0.7254128565209012,0.5089721175691986,0.23859421360299415,0.4373809523809523
Walker2d-v5,vanilla,6,1.0363601978160193,0.802673994027389,0.4897459651931012,0.19404761904761905
Walker2d-v5,vanilla,7,1.1093528083380322,0.8054420894073605,0.49349377395381133,0.17761904761904762
Walker2d-v5,vanilla,8,1.0814665068238742,0.7604841461630388,0.4578803377355623,0.2345238095238095
Walker2d-v5,vanilla,9,1.039498833362952,0.7796693706138532,0.4663969184143649,0.2111904761904762
Walker2d-v5,vanilla,10,1.1012250870956848,0.7781103231457004,0.5124060670391143,0.2314285714285714
Walker2d-v5,vanilla,11,0.9802708353273321,0.7774979214494995,0.4693515514611274,0.195
Walker2d-v5,vanilla,12,0.9801463588064127,0.7003541143801202,0.37227059761002684,0.29238095238095235
Walker2d-v5,vanilla,13,1.1464047754999804,0.8332115977265145,0.5560742630664952,0.1611904761904762
Walker2d-v5,vanilla,14,1.196502448013211,0.7980020278093793,0.5419173497774843,0.1911904761904762
Walker2d-v5,vanilla,15,1.0873206329327556,0.7643629589810363,0.47357903671595913,0.23357142857142854
Walker2d-v5,vanilla,16,0.884060337539375,0.6364497408922309,0.384101998137812,0.26976190476190476
Walker2d-v5,vanilla,17,1.008127583377001,0.737724398682376,0.42425047946117733,0.2621428571428571
Walker2d-v5,vanilla,18,0.9462700428750072,0.7235491405681004,0.4484349557389595,0.23904761904761904
Walker2d-v5,vanilla,19,0.9542579254852143,0.714468372075683,0.4080490690460798,0.24976190476190477
Walker2d-v5,vanilla,20,1.01672806847043,0.7329128115273165,0.4315129855214769,0.26095238095238094
Walker2d-v5,vanilla,21,1.058422598328117,0.7820149763463539,0.48948304834801376,0.2123809523809524
Walker2d-v5,vanilla,22,1.0237496228759049,0.7481565143369571,0.42192071140115106,0.21023809523809525
Walker2d-v5,vanilla,23,1.0905044107406723,0.746152380868476,0.47797384553688066,0.2542857142857143
Walker2d-v5,vanilla,24,0.202863869341876,0.16991214471672147,0.11073575913482699,1.0
Walker2d-v5,vanilla,25,0.9533645328932185,0.738555919960528,0.4776965714880707,0.23595238095238097
Walker2d-v5,vanilla,26,0.950091276269192,0.6733631798782833,0.405792780204397,0.3059523809523809
Walker2d-v5,vanilla,27,0.9478701922793978,0.7813045220947475,0.43546878562852653,0.18571428571428572
Walker2d-v5,vanilla,28,0.8922490655925271,0.6648717953302465,0.4307474539580728,0.2861904761904762
Walker2d-v5,vanilla,29,1.0207563388180634,0.7261426400525676,0.478918233932039,0.2733333333333333
Walker2d-v5,vanilla,30,0.9961926402844002,0.6856568108766146,0.4045293316347762,0.3364285714285714
