axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
ffoot_damping,a3p05,1377.204770632249,0.0,nan,nan,0,0
ffoot_damping,a3p10,1492.3083274816538,0.0,-35.66411964966466,0.0,0,15
ffoot_damping,a3p20,1.0,0.0,nan,nan,0,0
ffoot_damping,a3p40,1.0,0.0,0.0,0.0,0,15
ffoot_damping,a3p70,1.0,0.0,nan,nan,0,0
ffoot_friction,vanilla,1.0,0.0,0.0,0.0,0,0
ffoot_friction,a2p20,1.0,0.0,nan,nan,0,0
ffoot_friction,a2p40,1.0,0.0,nan,nan,0,0
ffoot_friction,a2p55,1.0,0.0,0.0,0.0,0,15
ffoot_friction,a2p65,1.0,0.0,nan,nan,0,0
ffoot_friction,a2p70,1.0,0.0,0.0,0.0,0,15
ffoot_friction,a2p75,1.0,0.0,nan,nan,0,0
ffoot_friction,a2p80,1.0,0.0,0.0,0.0,0,15
ffoot_friction,a3p00,1364.4516069187036,0.0,nan,nan,0,0
ffoot_friction,a3p05,1383.802207793921,0.0,nan,nan,0,0
ffoot_friction,a3p10,1488.4120173149433,0.0,-3.957902217405596,0.0,6,15
ffoot_friction,a3p20,1.0,0.0,nan,nan,0,0
ffoot_friction,a3p40,1.0,0.0,0.0,0.0,0,15
ffoot_friction,a3p70,1.0,0.0,nan,nan,0,0
friction,vanilla,1.0,0.0,0.0,0.0,0,0
friction,a2p20,1.0,0.0,nan,nan,0,0
friction,a2p40,1.0,0.0,nan,nan,0,0
friction,a2p55,1.0,0.0,0.0,0.0,0,15
friction,a2p65,1.0,0.0,nan,nan,0,0
friction,a2p70,1.0,0.0,0.0,0.0,0,15
friction,a2p75,1.0,0.0,nan,nan,0,0
friction,a2p80,1.0,0.0,0.0,0.0,0,15
friction,a3p00,1383.4694846909742,0.0,nan,nan,0,0
friction,a3p05,1370.348201508116,0.0,nan,nan,0,0
friction,a3p10,1474.066139126421,0.0,189.57172527182715,0.0,10,15
friction,a3p20,1.0,0.0,nan,nan,0,0
friction,a3p40,1.0,0.0,0.0,0.0,0,15
friction,a3p70,1.0,0.0,nan,nan,0,0
friction_damping,vanilla,1.0,0.0,0.0,0.0,0,0
friction_damping,a2p20,1.0,0.0,nan,nan,0,0
friction_damping,a2p40,1.0,0.0,nan,nan,0,0
friction_damping,a2p55,1.0,0.0,0.0,0.0,0,15
friction_damping,a2p65,1.0,0.0,nan,nan,0,0
friction_damping,a2p70,1.0,0.0,0.0,0.0,0,15
friction_damping,a2p75,1.0,0.0,nan,nan,0,0
friction_damping,a2p80,1.0,0.0,0.0,0.0,0,15
friction_damping,a3p00,1351.9916301162793,0.0,nan,nan,0,0
friction_damping,a3p05,1374.2485597889706,0.0,nan,nan,0,0
friction_damping,a3p10,1485.2427396214466,0.0,-670.1178458043338,0.0,2,15
friction_damping,a3p20,1.0,0.0,nan,nan,0,0
friction_damping,a3p40,1.0,0.0,0.0,0.0,0,15
friction_damping,a3p70,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,vanilla,1.0,0.0,0.0,0.0,0,0
fshin_actuator_gain,a2p20,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,a2p40,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,a2p55,1.0,0.0,0.0,0.0,0,15
fshin_actuator_gain,a2p65,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,a2p70,1.0,0.0,0.0,0.0,0,15
fshin_actuator_gain,a2p75,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,a2p80,1367.0966631297918,0.0,-279.11558994484034,0.0,0,15
fshin_actuator_gain,a3p00,1326.6568408849034,0.0,nan,nan,0,0
fshin_actuator_gain,a3p05,1363.469529589732,0.0,nan,nan,0,0
fshin_actuator_gain,a3p10,1.0,0.0,0.0,0.0,0,15
fshin_actuator_gain,a3p20,1.0,0.0,nan,nan,0,0
fshin_actuator_gain,a3p40,1.0,0.0,0.0,0.0,0,15
fshin_actuator_gain,a3p70,1.0,0.0,nan,nan,0,0
fshin_damping,vanilla,1.0,0.0,0.0,0.0,0,0
fshin_damping,a2p20,1.0,0.0,nan,nan,0,0
fshin_damping,a2p40,1.0,0.0,nan,nan,0,0
fshin_damping,a2p55,1.0,0.0,0.0,0.0,0,15
fshin_damping,a2p65,1.0,0.0,nan,nan,0,0
fshin_damping,a2p70,1.0,0.0,0.0,0.0,0,15
fshin_damping,a2p75,1.0,0.0,nan,nan,0,0
fshin_damping,a2p80,1183.230175269894,0.0,29.54105379919222,0.0,11,15
fshin_damping,a3p00,1340.7839003496163,0.0,nan,nan,0,0
fshin_damping,a3p05,1383.36130094778,0.0,nan,nan,0,0
fshin_damping,a3p10,1484.3603838322165,0.0,-93.49497260607227,0.0,2,15
fshin_damping,a3p20,1.0,0.0,nan,nan,0,0
fshin_damping,a3p40,1.0,0.0,0.0,0.0,0,15
fshin_damping,a3p70,1.0,0.0,nan,nan,0,0
fshin_friction,vanilla,1.0,0.0,0.0,0.0,0,0
fshin_friction,a2p20,1.0,0.0,nan,nan,0,0
fshin_friction,a2p40,1.0,0.0,nan,nan,0,0
fshin_friction,a2p55,1.0,0.0,0.0,0.0,0,15
fshin_friction,a2p65,1.0,0.0,nan,nan,0,0
fshin_friction,a2p70,1.0,0.0,0.0,0.0,0,15
fshin_friction,a2p75,1.0,0.0,nan,nan,0,0
fshin_friction,a2p80,1.0,0.0,0.0,0.0,0,15
fshin_friction,a3p00,1341.6943050645095,0.0,nan,nan,0,0
fshin_friction,a3p05,1372.9942924468694,0.0,nan,nan,0,0
fshin_friction,a3p10,1463.8831839781499,0.0,14.53451403044111,0.0,13,15
fshin_friction,a3p20,1.0,0.0,nan,nan,0,0
fshin_friction,a3p40,1.0,0.0,0.0,0.0,0,15
